s1,s2,s3,s4,s5,s6,label
-3912,-112.0,16960.0,275.0,35.0,-233,idle
-3828,-92.0,16924.0,303.0,54.0,-210,idle
-3892,-56.0,16816.0,275.0,43.0,-201,idle
-3872,-128.0,16960.0,313.0,34.0,-168,idle
-3944,-168.0,16860.0,227.0,50.0,-198,idle
-3848,-60.0,16932.0,283.0,34.0,-210,idle
-3908,-28.0,16960.0,316.0,70.0,-234,idle
-3864,-100.0,16904.0,287.0,60.0,-193,idle
-3836,-152.0,16920.0,299.0,55.0,-202,idle
-3900,-56.0,17020.0,292.0,48.0,-202,idle
-3872,-116.0,16932.0,270.0,64.0,-162,idle
-3920,-128.0,16932.0,307.0,47.0,-203,idle
-3872,-116.0,16968.0,307.0,27.0,-222,idle
-3872,-132.0,16908.0,305.0,20.0,-187,idle
-3900,-156.0,17016.0,330.0,38.0,-174,idle
-3848,-60.0,16848.0,289.0,49.0,-209,idle
-3900,-84.0,16892.0,290.0,54.0,-193,idle
-3900,-140.0,16908.0,298.0,24.0,-175,idle
-3904,-56.0,16960.0,297.0,76.0,-224,idle
-3848,-116.0,16904.0,280.0,53.0,-196,idle
-3808,-60.0,16876.0,278.0,55.0,-191,idle
-3892,-56.0,16916.0,287.0,49.0,-172,idle
-3804,-156.0,17060.0,301.0,29.0,-208,idle
-3872,-80.0,16952.0,265.0,57.0,-212,idle
-3900,-104.0,16816.0,321.0,36.0,-236,idle
-3924,-84.0,16828.0,281.0,35.0,-183,idle
-3888,-168.0,16912.0,260.0,29.0,-194,idle
-3872,-48.0,16904.0,270.0,41.0,-196,idle
-3820,-172.0,16904.0,298.0,63.0,-196,idle
-3840,-100.0,16920.0,313.0,44.0,-206,idle
-3848,-156.0,16912.0,282.0,71.0,-200,idle
-3872,-116.0,16908.0,271.0,52.0,-226,idle
-3848,-100.0,16940.0,280.0,74.0,-217,idle
-3848,-76.0,16828.0,281.0,65.0,-193,idle
-3824,-80.0,16888.0,293.0,49.0,-187,idle
-3864,-168.0,16892.0,296.0,71.0,-206,idle
-3808,-140.0,16920.0,306.0,43.0,-201,idle
-3804,-96.0,16888.0,292.0,44.0,-164,idle
-3812,-108.0,16944.0,307.0,44.0,-199,idle
-3896,-172.0,16932.0,283.0,57.0,-217,idle
-3860,-84.0,16932.0,292.0,32.0,-216,idle
-3896,-184.0,16880.0,278.0,56.0,-220,idle
-3912,-104.0,16948.0,282.0,20.0,-205,idle
-3880,-152.0,16908.0,302.0,15.0,-168,idle
-3864,-84.0,17084.0,281.0,15.0,-218,idle
-3912,-68.0,16908.0,260.0,17.0,-192,idle
-3864,-56.0,16924.0,286.0,20.0,-197,idle
-3876,-36.0,16920.0,321.0,73.0,-203,idle
-3844,-88.0,16916.0,296.0,78.0,-199,idle
-3900,-104.0,16788.0,279.0,19.0,-222,idle
-3884,-64.0,16868.0,316.0,52.0,-201,idle
-3868,-92.0,16924.0,277.0,76.0,-165,idle
-3780,-68.0,16884.0,277.0,49.0,-218,idle
-3856,-104.0,16980.0,270.0,67.0,-207,idle
-3848,-44.0,16932.0,291.0,41.0,-188,idle
-3860,-164.0,16904.0,270.0,48.0,-198,idle
-3896,-100.0,16936.0,279.0,35.0,-191,idle
-3796,-128.0,16972.0,283.0,8.0,-215,idle
-3892,-68.0,16892.0,286.0,46.0,-213,idle
-3840,-212.0,16956.0,262.0,15.0,-216,idle
-3852,-84.0,17060.0,298.0,59.0,-191,idle
-3892,-88.0,16912.0,306.0,22.0,-203,idle
-3900,-68.0,16960.0,274.0,44.0,-207,idle
-3940,-124.0,16956.0,254.0,25.0,-205,idle
-3792,-112.0,16896.0,284.0,25.0,-220,idle
-3856,-128.0,16908.0,284.0,63.0,-195,idle
-3840,-140.0,16920.0,286.0,43.0,-208,idle
-3912,-96.0,16860.0,283.0,69.0,-188,idle
-3888,-72.0,16864.0,281.0,21.0,-224,idle
-3876,-148.0,16944.0,275.0,59.0,-187,idle
-3868,-112.0,16928.0,290.0,72.0,-240,idle
-3872,-120.0,16872.0,287.0,72.0,-203,idle
-3904,-188.0,16844.0,304.0,64.0,-223,idle
-3912,-124.0,16868.0,271.0,64.0,-208,idle
-3904,-56.0,17032.0,277.0,43.0,-215,idle
-3892,-76.0,16888.0,289.0,59.0,-220,idle
-3904,-112.0,16944.0,289.0,24.0,-198,idle
-3888,-88.0,16960.0,269.0,62.0,-203,idle
-3836,-152.0,16988.0,294.0,51.0,-198,idle
-3776,-120.0,17004.0,269.0,51.0,-190,idle
-3880,-128.0,16992.0,322.0,66.0,-223,idle
-3840,-60.0,16992.0,282.0,19.0,-206,idle
-3928,-160.0,16884.0,245.0,49.0,-174,idle
-3888,-112.0,16940.0,298.0,31.0,-187,idle
-3828,-108.0,16908.0,282.0,27.0,-208,idle
-3832,-96.0,16980.0,301.0,64.0,-210,idle
-3932,-104.0,16888.0,289.0,37.0,-211,idle
-3864,-128.0,16888.0,319.0,13.0,-182,idle
-3880,-132.0,16868.0,288.0,52.0,-196,idle
-3892,-48.0,16904.0,282.0,52.0,-191,idle
-3832,-88.0,16976.0,326.0,77.0,-164,idle
-3868,-148.0,16904.0,293.0,71.0,-224,idle
-3940,-56.0,17000.0,295.0,72.0,-188,idle
-3856,-44.0,16840.0,282.0,67.0,-176,idle
-3924,-108.0,16960.0,317.0,91.0,-202,idle
-3836,-56.0,16852.0,271.0,31.0,-219,idle
-3908,-96.0,16948.0,274.0,61.0,-200,idle
-3848,-124.0,16864.0,305.0,64.0,-215,idle
-3888,-116.0,16876.0,290.0,69.0,-228,idle
-3892,-140.0,16908.0,287.0,90.0,-220,idle
-3848,-108.0,16820.0,290.0,71.0,-206,idle
-3832,-96.0,16900.0,276.0,23.0,-187,idle
-3812,60.0,16800.0,271.0,-12.0,-221,idle
-3896,-204.0,16836.0,326.0,82.0,-211,idle
-3836,-52.0,16948.0,295.0,86.0,-196,idle
-3824,-188.0,16992.0,272.0,-23.0,-226,idle
-3912,-152.0,16884.0,241.0,46.0,-197,idle
-3900,-464.0,17080.0,279.0,32.0,-233,idle
-3952,0.0,16896.0,274.0,43.0,-214,idle
-3912,-8.0,16884.0,266.0,72.0,-201,idle
-3900,-144.0,16916.0,341.0,108.0,-202,idle
-3712,-108.0,16968.0,325.0,40.0,-198,idle
-3864,-64.0,16788.0,284.0,-80.0,-160,idle
-3936,-104.0,16740.0,284.0,58.0,-207,idle
-3856,-116.0,16888.0,289.0,110.0,-191,idle
-3916,-72.0,16920.0,305.0,110.0,-211,idle
-3800,-16.0,17108.0,240.0,14.0,-222,idle
-3748,-196.0,16988.0,291.0,-84.0,-232,idle
-4032,-128.0,16824.0,267.0,35.0,-175,idle
-3808,-88.0,16984.0,266.0,81.0,-238,idle
-3864,-204.0,16924.0,288.0,61.0,-235,idle
-3968,-112.0,16908.0,268.0,68.0,-210,idle
-3944,12.0,16736.0,318.0,57.0,-188,idle
-3816,-180.0,16936.0,279.0,112.0,-178,idle
-3840,-132.0,16988.0,277.0,63.0,-194,idle
-3876,-140.0,16868.0,295.0,36.0,-190,idle
